x,y,z,r,g,b,timestamp
-0.3420517201478614,0.08467332466248567,-0.013031007391598404,130,118,91,1753999595.3821893
-0.33914532150334914,0.08467332466248567,-0.013132501068714553,123,109,90,1753999595.3821893
-0.3367450852090884,0.08537286161775803,-0.013931365461897771,126,109,91,1753999595.3821893
-0.3343361236500662,0.08607243997789588,-0.01473057745016848,122,108,93,1753999595.3821893
-0.3312965488752136,0.08589752460168654,-0.014657928070849757,126,112,97,1753999595.3821893
-0.3283824659154559,0.08589752460168654,-0.014759690090167255,128,118,104,1753999595.3821893
-0.3255905985123552,0.08607243997789588,-0.015035977917586818,131,125,112,1753999595.3821893
-0.32267541353839563,0.08607243997789588,-0.015137778420088233,115,113,105,1753999595.3821893
-0.3196402170361828,0.08589752460168654,-0.015064976148119857,119,115,108,1753999595.3821893
-0.3158939238580781,0.08467332466248567,-0.013944457766246032,135,134,119,1753999595.3821893
-0.31251629968064126,0.08397378804218197,-0.013347360383077767,138,136,124,1753999595.3821893
-0.30926416584452715,0.0834491247232848,-0.01292463219522827,136,137,126,1753999595.3821893
-0.30636539194692525,0.0834491247232848,-0.01302585961031516,139,140,131,1753999595.3821893
-0.3038101492125214,0.08397378804218197,-0.01365138585673542,140,142,133,1753999595.3821893
-0.3014752407260562,0.08484824003869496,-0.014626762945658178,139,141,132,1753999595.3821893
-0.298792361727778,0.08519798764641412,-0.015077953002916478,134,142,131,1753999595.3821893
-0.2958826570406602,0.08519798764641412,-0.015179562129584379,134,138,133,1753999595.3821893
-0.29264252621280695,0.08467332466248567,-0.014756414463777512,139,140,136,1753999595.3821893
-0.2892999282164892,0.08397378804218197,-0.014158093939412197,138,145,139,1753999595.3821893
-0.28618195189189627,0.08362399869462872,-0.01390943163528352,138,139,135,1753999595.3821893
-0.2830683851091724,0.08327425108690961,-0.013660657925015085,140,141,132,1753999595.3821893
-0.28017074300993994,0.08327425108690961,-0.013761845816831986,136,136,116,1753999595.3821893
-0.27727304134237224,0.08327425108690961,-0.013863035788820977,137,135,116,1753999595.3821893
-0.2744789386416387,0.0834491247232848,-0.014139359096098425,139,140,131,1753999595.3821893
-0.27178516012307363,0.08379891407083806,-0.014590972351447518,133,138,128,1753999595.3821893
-0.2686813908464347,0.0834491247232848,-0.014341813926272151,134,138,131,1753999595.3821893
-0.2658829396459398,0.08362399869462872,-0.014618288762834719,130,131,125,1753999595.3821893
-0.26308230080547557,0.08379891407083806,-0.014894882895596484,132,134,123,1753999595.3821893
-0.2600832176064997,0.08362399869462872,-0.014820819519290207,132,133,129,1753999595.3821893
-0.2571833416946959,0.08362399869462872,-0.014922085417561015,137,140,139,1753999595.3821893
-0.25399575162358257,0.08309937745053442,-0.014497145566554515,131,140,133,1753999595.3821893
-0.2512887921370743,0.0834491247232848,-0.014949176856664192,136,143,137,1753999595.3821893
-0.24876496643928217,0.08414866167855717,-0.015752357086919744,135,143,140,1753999595.3821893
-0.24623240058464463,0.08484824003869496,-0.016555885432305906,133,139,139,1753999595.3821893
-0.24314178100671996,0.08449845102611042,-0.016306267485860115,136,136,136,1753999595.3821893
-0.24041735459096508,0.08484824003869496,-0.01675895131303512,135,137,128,1753999595.3821893
-0.23724176605434044,0.08432357705476651,-0.016333549780753798,133,138,126,1753999595.3821893
-0.23371970297085962,0.08309937745053442,-0.015205200787759665,127,125,113,1753999595.3821893
-0.23012575958528572,0.08170026213512421,-0.013900568564514382,138,143,133,1753999595.3821893
-0.22706577303504538,0.08135047278757102,-0.013649881212842663,131,138,132,1753999595.3821893
-0.22536987071699363,0.08379891407083806,-0.01621182997369003,134,142,139,1753999595.3821893
-0.22381111395908337,0.08659710296182432,-0.01912649136422989,121,136,135,1753999595.3821893
-0.20334047735003616,0.049521151493627735,0.01805663058876289,110,127,132,1753999595.3821893
-0.18464080500759195,0.015243388748933051,0.05244136740974842,120,142,145,1753999595.3821893
-0.1794280696801017,0.009297263191757166,0.05833729318751085,123,151,155,1753999595.3821893
-0.17707259841023582,0.009472136995616665,0.05807628738915882,103,129,129,1753999595.3821893
-0.17487180217386078,0.009996799979545168,0.05746313836352068,125,150,155,1753999595.3821893
-0.17250980965634793,0.010171715523238867,0.057201862259727454,46,69,76,1753999595.3821893
-0.1704505074685865,0.011046126114886423,0.05623615245696029,47,64,69,1753999595.3821893
-0.16965760706944,0.014893641141213942,0.05227564446648608,71,83,85,1753999595.3821893
-0.16837231364087094,0.01769183019968451,0.049370532787670895,85,97,99,1753999595.3821893
-0.1657389406155089,0.017342040852131257,0.049636117811906966,117,141,141,1753999595.3821893
-0.1610261926893595,0.011920578446368124,0.05501320816872729,91,122,122,1753999595.3821893
-0.1486682978274892,-0.0125635437148231,0.07960862693431897,103,49,52,1753999595.3821893
-0.14630040219938276,-0.01273841751868271,0.07970468912600187,104,42,50,1753999595.3821893
-0.1441403991557246,-0.012388669910963601,0.07927175829942767,91,32,37,1753999595.3821893
-0.14211100702882784,-0.011689091550825814,0.07848580116780224,78,35,41,1753999595.3821893
-0.1432593372895412,-0.0025950294949445007,0.06923021297429349,65,27,29,1753999595.3821893
-0.14403275061402918,0.005799537512982844,0.060676536271082826,23,26,25,1753999595.3821893
-0.1417480576433439,0.006149326693051793,0.060239208436017266,23,24,20,1753999595.3821893
-0.13971138615710219,0.007198611088558959,0.059095537985668745,15,16,12,1753999595.3821893
-0.13890181683548322,0.011745662902674425,0.05441940144693319,59,67,64,1753999595.3821893
-0.13651245266792925,0.011920578446368124,0.0541571695040583,73,85,77,1753999595.3821893
-0.13424055417740782,0.012445241430296572,0.05354153753299273,75,86,82,1753999595.3821893
-0.13196208083188457,0.012969904414225075,0.05292567596293124,83,96,95,1753999595.3821893
-0.12961940404218258,0.013319652021944184,0.05248636602857931,92,105,104,1753999595.3821893
-0.1272723728030278,0.013669441369497437,0.052046861455046334,100,111,109,1753999595.3821893
-0.12486550151153958,0.013844315005872632,0.05178406056655105,116,134,128,1753999595.3821893
-0.12245644852412864,0.014019188809732241,0.051521183653391756,119,139,132,1753999595.3821893
-0.1202582493557415,0.014893641141213942,0.050550580882725626,122,141,141,1753999595.3821893
-0.1179447721672251,0.01541830412514239,0.0499334969515316,122,141,141,1753999595.3821893
-0.11572687673293909,0.016292714716789947,0.04896224895055962,124,142,140,1753999595.3821893
-0.11369795120051933,0.017866703836059705,0.04728251088885421,125,140,139,1753999595.3821893
-0.11145381739962316,0.018741156167541406,0.04631030404547454,125,143,141,1753999595.3821893
-0.10886419731084757,0.018391366987472513,0.046577417117760034,129,149,144,1753999595.3821893
-0.10637234215728641,0.018391366987472513,0.04649039961833573,123,145,148,1753999595.3821893
-0.10369810088796388,0.01769183019968451,0.04711205951206637,127,149,152,1753999595.3821893
-0.10076554781421622,0.015942967276555142,0.04879728985212006,127,149,148,1753999595.3821893
-0.09841925591902649,0.01646763026048359,0.048179060006118435,127,149,148,1753999595.3821893
-0.09589712149384812,0.016292714716789947,0.048269778638777516,127,151,149,1753999595.3821893
-0.09354208049377596,0.01681737786820281,0.04765124342913735,129,153,151,1753999595.3821893
-0.09065876064910111,0.015068514945073441,0.049338193031434885,125,148,144,1753999595.3821893
-0.08803154858044757,0.014368978157285495,0.049961495221041485,122,144,143,1753999595.3821893
-0.08529924249681828,0.01314477821808463,0.051117422812509195,104,130,130,1753999595.3821893
-0.08276651761423522,0.012794989038015736,0.05138652270917532,124,149,144,1753999595.3821893
-0.08027391567631167,0.012620115234156126,0.051478230060558905,129,154,149,1753999595.3821893
-0.07781817382598741,0.012620115234156126,0.051392473665472505,121,145,145,1753999595.3821893
-0.07536242452962136,0.012620115234156126,0.0513067170103646,124,151,146,1753999595.3821893
-0.07293914960217279,0.012794989038015736,0.0510433434561155,124,150,152,1753999595.3821893
-0.07048230946066757,0.012794989038015736,0.050957548707855904,121,143,146,1753999595.3821893
-0.06805575604246612,0.012969904414225075,0.050694017925895174,129,151,161,1753999595.3821893
-0.06565620266167636,0.013319652021944184,0.050252721817216406,129,162,177,1753999595.3821893
-0.06325228366237105,0.013669441369497437,0.0498112306793243,56,81,86,1753999595.3821893
-0.06092499842646548,0.014543851961144993,0.048836162702305175,70,85,82,1753999595.3821893
-0.05863860153468659,0.0157680517328615,0.04750497797924935,127,145,141,1753999595.3821893
-0.0562624397846093,0.01646763026048359,0.046706911547382435,131,156,151,1753999595.3821893
-0.05378262488080774,0.01646763026048359,0.04662031450274462,131,158,153,1753999595.3821893
-0.051257550806281534,0.016117841080414752,0.046889681571515296,128,154,152,1753999595.3821893
-0.04871531515365898,0.015593177929001889,0.04733720011202941,127,156,155,1753999595.3821893
-0.046118316995025284,0.014543851961144993,0.04831910199310013,127,156,155,1753999595.3821893
-0.04359249055724987,0.014019188809732241,0.04876719355602349,126,157,153,1753999595.3821893
-0.041146249798608245,0.014194104353425885,0.04850297543882165,127,156,153,1753999595.3821893
-0.0386978165570747,0.014368978157285495,0.048238723336885614,131,158,153,1753999595.3821893
-0.03619899350892753,0.014019188809732241,0.0485090069498611,128,152,150,1753999595.3821893
-0.033674603832933726,0.013319652021944184,0.049135899776540315,130,154,152,1753999595.3821893
-0.031172842996949245,0.012794989038015736,0.04958483189063284,129,155,153,1753999595.3821893
-0.02867764398539309,0.012270326054087288,0.050033993148683675,129,155,153,1753999595.3821893
-0.02620070261644378,0.011920578446368124,0.050304998308279114,130,154,152,1753999595.3821893
-0.02371753734500515,0.011395915294955317,0.05075457963195834,132,159,152,1753999595.3821893
-0.021231432424218776,0.010696378507167315,0.05138280939174922,129,156,149,1753999595.3821893
-0.018762487225662785,0.010171715523238867,0.05183288745315212,129,156,151,1753999595.3821893
-0.016307421069811777,0.009821926343169918,0.052104699252313424,128,153,148,1753999595.3821893
-0.01385050880786982,0.009297263191757166,0.052555197351285776,126,152,152,1753999595.3821893
-0.011379646851252229,0.00807306342004066,0.053720254934684186,124,155,155,1753999595.3821893
-0.008932167865255521,0.007198611088558959,0.05452862704938821,124,153,152,1753999595.3821893
-0.006507389596152226,0.0070237372846993495,0.05462270285547677,119,145,143,1753999595.3821893
-0.004082953060937552,0.006673989676980241,0.05489554152426829,126,153,148,1753999595.3821893
-0.0016643967438845935,0.006673989676980241,0.05481108367661769,130,153,149,1753999595.3821893
0.0007538179338529721,0.006499074300770902,0.05490543142865917,128,154,152,1753999595.3821893
0.0031727158902214287,0.006673989676980241,0.054642167981316436,128,153,148,1753999595.3821893
0.005591272207274392,0.006673989676980241,0.05455771013366578,126,155,154,1753999595.3821893
0.008009826662816926,0.006673989676980241,0.054473252351020574,128,154,156,1753999595.3821893
0.010442533226525207,0.007198611088558959,0.053852047578590634,116,141,134,1753999595.3821893
0.012881801985466327,0.007723274072487407,0.05323057090896183,89,108,110,1753999595.3821893
0.015320730412296283,0.00807306342004066,0.052787857214921075,128,152,152,1753999595.3821893
0.017716044813385515,0.007373526632252603,0.053419257449522306,128,154,152,1753999595.3821893
0.020111697685075397,0.006848863480839795,0.05387189477354093,125,151,149,1753999595.3821893
0.022541532575441864,0.0070237372846993495,0.053608292140338853,127,153,151,1753999595.3821893
0.02498484113642212,0.007373526632252603,0.053165425488643114,128,155,150,1753999595.3821893
0.0274820153165645,0.008422852600109498,0.052005631189578794,127,153,153,1753999595.3821893
0.029951911507369443,0.008947515584037946,0.05138308498646177,127,151,151,1753999595.3821893
0.032442929944530206,0.009647052539310308,0.05058105041099231,121,147,149,1753999595.3821893
0.034895739597193096,0.009821926343169918,0.050316645481412015,123,147,145,1753999595.3821893
0.03736748458656225,0.010171715523238867,0.04987278564591913,128,150,149,1753999595.3821893
0.0397722306239112,0.009821926343169918,0.05014635466233941,134,158,156,1753999595.3821893
0.04215366527858431,0.009297263191757166,0.050599488497437006,131,155,153,1753999595.3821893
0.04450850485739102,0.008597726403969108,0.05123230214397739,136,159,153,1753999595.3821893
0.046854599059980837,0.00789818961618105,0.0518654211857848,136,159,155,1753999595.3821893
0.04921415724918303,0.007373526632252603,0.05231931912572668,133,157,155,1753999595.3821893
0.05152052303740354,0.006499074300770902,0.05313261902188254,135,157,156,1753999595.3821893
0.053889172895914245,0.006149326693051793,0.05340740580435188,131,155,153,1753999595.3821893
0.05625344597249111,0.005799537512982844,0.05368238816770604,125,147,148,1753999595.3821893
0.0587995018748877,0.006673989676980241,0.05269963781037912,126,146,143,1753999595.3821893
0.061494942776135875,0.008422852600109498,0.05081787359002354,123,145,146,1753999595.3821893
0.06401078849153367,0.008947515584037946,0.050193722794149964,115,141,141,1753999595.3821893
0.06641367456125558,0.008772600207828607,0.05028860583297856,102,126,128,1753999595.3821893
0.06810209752671918,0.0045753375737820345,0.054519965960387884,102,121,123,1753999595.3821893
0.07031513680588014,0.0035260114384407792,0.055515275819146614,126,142,150,1753999595.3821893
0.07264769570492423,0.003176263998205975,0.055791323087528544,117,145,149,1753999595.3821893
0.07504437555086164,0.003176263998205975,0.055707629183083085,121,146,153,1753999595.3821893
0.07744105539679914,0.003176263998205975,0.05562393527863757,120,146,144,1753999595.3821893
0.07987417399164547,0.0033511378020655846,0.05536021797594837,121,136,131,1753999595.3821893
0.08230946682508333,0.0035260114384407792,0.05509642458533803,116,131,126,1753999595.3821893
0.08474696369256964,0.0037008852423003336,0.054832554389999066,99,119,114,1753999595.3821893
0.08718665565735623,0.0038758007859940324,0.054568564961718025,96,114,112,1753999595.3821893
0.08958769888384978,0.0038758007859940324,0.05448471868466592,108,127,129,1753999595.3821893
0.09203066114609387,0.004050674589853531,0.05422065763353645,171,184,179,1753999595.3821893
0.09602388381834363,0.010521463130957975,0.047466957190945014,96,108,112,1753999595.3821893
0.09899566382174492,0.012620115234156126,0.04521799839802476,120,142,143,1753999595.3821893
0.10149660096625775,0.012794989038015736,0.04495191281939537,122,141,145,1753999595.3821893
0.10386087999817048,0.012445241430296572,0.045226852234492854,123,142,144,1753999595.3821893
0.10598388540949977,0.011220999918745977,0.046404099814580824,123,142,146,1753999595.3821893
0.10814005778157448,0.010171715523238867,0.047401352931038254,125,147,148,1753999595.3821893
0.11038222161632226,0.009472136995616665,0.04803814387971961,123,147,147,1753999595.3821893
0.11261564231281265,0.008772600207828607,0.04867519756706129,124,146,147,1753999595.3821893
0.11478856609900064,0.00789818961618105,0.04949311478215518,128,150,151,1753999595.3821893
0.11700338806787497,0.007198611088558959,0.05013086052983229,128,145,148,1753999595.3821893
0.11910157811163904,0.006149326693051793,0.051130138433811145,131,149,147,1753999595.3821893
0.12135175766828474,0.00562466370912329,0.05158785595976789,130,148,146,1753999595.3821893
0.1236514884479885,0.005274874361570092,0.051865092027957305,125,148,144,1753999595.3821893
0.12600407501393926,0.005100000557710482,0.051961688823870866,130,145,142,1753999595.3821893
0.12841278021755256,0.005100000557710482,0.05187757498468193,128,146,142,1753999595.3821893
0.13088089520935023,0.005274874361570092,0.051612635580881694,123,143,140,1753999595.3821893
0.13329071731924919,0.005274874361570092,0.051528482738465775,127,145,141,1753999595.3821893
0.13576209367740097,0.005449748165429591,0.051263429445242814,123,141,139,1753999595.3821893
0.13817300290941803,0.005449748165429591,0.05117923863968599,122,141,141,1753999595.3821893
0.14058389724935125,0.005449748165429591,0.05109504835417222,120,140,137,1753999595.3821893
0.14292993129842604,0.005274874361570092,0.05119187396901731,118,136,134,1753999595.3821893
0.14533973851624118,0.005274874361570092,0.051107721646644455,112,132,129,1753999595.3821893
0.1476154022090926,0.004925126921335232,0.05138575573940707,110,130,127,1753999595.3821893
0.1498866891087211,0.0045753375737820345,0.05166398508977604,103,121,117,1753999595.3821893
0.1520151057222738,0.0038758007859940324,0.05230470560049372,96,114,112,1753999595.3821893
0.15364231175269968,0.0019520224866553249,0.05421431333313831,27,34,38,1753999595.3821893
0.15567413303915226,0.0010776117275234642,0.05503715779426388,35,40,45,1753999595.3821893
0.15776752347158596,0.0003780749397354066,0.05567910144617855,39,45,47,1753999595.3821893
0.157937789015578,-0.004868513662168117,0.061036067854094045,60,51,56,1753999595.3821893
0.156473190786252,-0.013787743654023965,0.07020419317046478,89,46,50,1753999595.3821893
0.15626175790966915,-0.01955899540734035,0.07611078414667355,91,43,49,1753999595.3821893
0.15613197248320598,-0.02498045781310343,0.0816569794944566,80,41,48,1753999595.3821893
0.158274507697736,-0.02515537318931277,0.08176095418548635,86,47,54,1753999595.3821893
0.16286696882922366,-0.019908784587409245,0.07623766969718421,84,80,83,1753999595.3821893
0.17538408338498226,0.0024766854705838837,0.05291877841005582,72,84,86,1753999595.3821893
0.17785769206499946,0.002651600846793112,0.052653604422143785,62,76,80,1753999595.3821893
0.18239299418884383,0.007198611088558959,0.047847405167325774,51,65,71,1753999595.3821893
0.18239404475967744,0.002126937862864664,0.053031487022929036,48,65,68,1753999595.3821893
0.18368476851678128,-0.00014658804419304117,0.05531034683366354,96,119,113,1753999595.3821893
0.1857180098227102,-0.0008461248319810988,0.055954390939360055,105,131,129,1753999595.3821893
0.18791601277791434,-0.001195914179534352,0.056235179421459724,88,109,115,1753999595.3821893
0.1901096374661231,-0.0015457033596032455,0.05651612095784825,108,134,134,1753999595.3821893
0.1965682428630686,0.006499074300770902,0.0480674410325469,101,125,127,1753999595.3821893
0.20564858473305694,0.01944069295532941,0.034521797698657763,96,115,117,1753999595.3821893
0.23566906869384055,0.0722564105642054,-0.020513249348650286,96,91,69,1753999595.3821893
0.2384978200133723,0.0722564105642054,-0.020612031521429097,97,90,61,1753999595.3821893
0.24141990529365007,0.07243128453554931,-0.020892823755193135,99,91,67,1753999595.3821893
0.24424972884321614,0.07243128453554931,-0.020991643371069846,105,98,77,1753999595.3821893
0.24727062687473098,0.07278107388310256,-0.02145467989152694,110,101,82,1753999595.3821893
0.2490400374021604,0.07085729524879514,-0.019550038373015666,111,102,81,1753999595.3821893
0.2515669565522299,0.07033263226486669,-0.019101984806610073,107,93,74,1753999595.3821893
0.25448248783057015,0.07050754797604475,-0.019382590748038553,112,105,76,1753999595.3821893
0.25759993650164464,0.0710322109599732,-0.020027749982052923,110,104,80,1753999595.3821893
0.2607239689588242,0.07155683220406756,-0.020673096548488867,115,103,83,1753999595.3821893
0.2636504310153912,0.07173174758027684,-0.020954084524776873,125,114,91,1753999595.3821893
0.26647590607648497,0.07173174758027684,-0.021052752288090004,118,111,92,1753999595.3821893
0.2693013811375787,0.07173174758027684,-0.021151420051403136,120,115,95,1753999595.3821893
0.27212685619867244,0.07173174758027684,-0.021250087814716268,117,112,90,1753999595.3821893
0.2748458639774513,0.07155683220406756,-0.021166243989221012,115,110,88,1753999595.3821893
0.27713256328394054,0.07068242161241994,-0.020352299902845372,116,106,92,1753999595.3821893
0.2794083035018078,0.06980796928093824,-0.019537930538206627,118,111,94,1753999595.3821893
0.282002315264601,0.06945822167321913,-0.01927101356684896,117,110,91,1753999595.3821893
0.28481355349357335,0.06945822167321913,-0.019369184169029274,116,112,85,1753999595.3821893
0.28740095465621684,0.06910843232566588,-0.01910199377197208,115,109,83,1753999595.3821893
0.2899840356407834,0.06875868505291544,-0.01883469476575489,114,105,84,1753999595.3821893
0.29267680355660136,0.06858376934173743,-0.01874993494772631,116,109,88,1753999595.3821893
0.2955978151217835,0.06875868505291544,-0.019030732264988415,114,107,86,1753999595.3821893
0.29840470486228354,0.06875868505291544,-0.01912875101460515,118,112,88,1753999595.3821893
0.3013289345913406,0.06893355868929069,-0.019409618457843336,115,108,89,1753999595.3821893
0.30437386993118476,0.0692833062970098,-0.019873451801148412,117,109,95,1753999595.3821893
0.30754275585973573,0.06980796928093824,-0.02052040726377441,120,111,90,1753999595.3821893
0.3107181943051627,0.07033263226486669,-0.02116759154533182,117,114,84,1753999595.3821893
0.31390021505163324,0.07085729524879514,-0.021815005685906663,118,114,89,1753999595.3821893
0.31659735976631886,0.07068242161241994,-0.021730440963845243,118,112,88,1753999595.3821893
0.3194163120947043,0.07068242161241994,-0.02182888094831298,126,117,96,1753999595.3821893
0.32198509815258647,0.07033263226486669,-0.02156104049747337,127,119,95,1753999595.3821893
0.3245495640211026,0.06998288465714758,-0.02129309176075217,126,118,92,1753999595.3821893
0.32685516813852156,0.0692833062970098,-0.020658516033722096,124,115,94,1753999595.3821893
0.3292803728711136,0.06875868505291544,-0.020206953100045222,124,110,93,1753999595.3821893
0.3316990265606021,0.06823402173401827,-0.019755119144119482,125,113,95,1753999595.3821893
0.33437207736874597,0.06805910635780898,-0.019669670465846112,128,120,106,1753999595.3821893
-0.4150949297642197,0.08293334697463278,-0.012857121410094263,98,123,128,1753999595.3821893
-0.4124963333633977,0.08328152282548135,-0.013306887007344614,114,137,142,1753999595.3821893
-0.40958552666207804,0.08328152282548135,-0.013408534617196377,111,140,141,1753999595.3821893
-0.4068275801316762,0.08345565219764223,-0.013684397399591652,49,66,71,1753999595.3821893
-0.4039157012003222,0.08345565219764223,-0.01378608245254137,52,66,70,1753999595.3821893
-0.40100379248480067,0.08345565219764223,-0.013887768545577106,67,84,85,1753999595.3821893
-0.39779280679317275,0.083107434858186,-0.013640835204210722,88,101,98,1753999595.3821893
-0.3947346217013051,0.08293334697463278,-0.013568119034740311,121,143,142,1753999595.3821893
-0.3916787002061765,0.08275925909107962,-0.013495323818729865,122,145,141,1753999595.3821893
-0.3887711995474624,0.08275925909107962,-0.013596855979029931,121,41,53,1753999595.3821893
-0.38600881368255724,0.08293334697463278,-0.013872830965192207,123,38,47,1753999595.3821893
-0.3835324593283417,0.08345565219764223,-0.014497880943447339,96,25,32,1753999595.3821893
-0.3809064614933111,0.08380382804849074,-0.01494860341986537,75,37,37,1753999595.3821893
-0.377992408317721,0.08380382804849074,-0.01505036439909685,47,23,27,1753999595.3821893
-0.37451516929623013,0.083107434858186,-0.014453708217553929,25,28,27,1753999595.3821893
-0.3709069629605489,0.08223695378432805,-0.01368211516927409,23,23,23,1753999595.3821893
-0.3680027385602728,0.08223695378432805,-0.013783532920108477,12,12,12,1753999595.3821893
-0.3653734644668041,0.08258512963517661,-0.014234369805992297,124,110,91,1753999595.3821893
-0.36314918767219356,0.08345565219764223,-0.015209680474439324,128,114,95,1753999595.3821893
-0.36077860322354116,0.08415204538794696,-0.016010547151411536,126,116,102,1753999595.3821893
-0.35786231623537973,0.08415204538794696,-0.016112386137096923,126,117,100,1753999595.3821893
-0.35481291747295945,0.08397795750439374,-0.016039363142241192,126,115,92,1753999595.3821893
-0.3504452319841928,0.08206282441216728,-0.014217101392765052,126,118,94,1753999595.3821893
-0.347018298421809,0.08136643122186255,-0.013618688505880439,126,117,100,1753999595.3821893
-0.34385985349538767,0.08101825537101393,-0.013369963221773307,127,115,97,1753999595.3821893
-0.3410920171249861,0.08119234333830933,-0.013646128462863394,127,118,97,1753999595.3821893
-0.338194345241586,0.08119234333830933,-0.013747317394766312,125,109,88,1753999595.3821893
-0.3354232326155687,0.08136643122186255,-0.014023597126141818,125,108,90,1753999595.3821893
-0.33277543426336986,0.08171464856131866,-0.014475123714604687,129,116,103,1753999595.3821893
-0.3301232263608352,0.08206282441216728,-0.014926761466748317,126,114,98,1753999595.3821893
-0.32734341825140173,0.08223695378432805,-0.015203387672305668,128,118,106,1753999595.3821893
-0.32443919385112563,0.08223695378432805,-0.015304805423140055,127,125,115,1753999595.3821893
-0.3214138294184449,0.08206282441216728,-0.015230900309785689,119,116,113,1753999595.3821893
-0.31839067051051856,0.08188873644487188,-0.015156961079937858,128,121,113,1753999595.3821893
-0.31489403566673485,0.08101825537101393,-0.01438147186930766,139,136,120,1753999595.3821893
-0.31164399660218606,0.08049595014800459,-0.01395639195564824,137,130,120,1753999595.3821893
-0.30863397101865103,0.08032182069210159,-0.013881951278796767,141,135,122,1753999595.3821893
-0.3056261211700581,0.08014773280854837,-0.013807477363898701,140,137,123,1753999595.3821893
-0.30296411576990534,0.08049595014800459,-0.014259500073408149,140,138,128,1753999595.3821893
-0.30029767103524935,0.08084412599885316,-0.014711634986684707,136,137,131,1753999595.3821893
-0.2976269090898168,0.08119234333830933,-0.015163963481493459,134,132,120,1753999595.3821893
-0.2947292669905843,0.08119234333830933,-0.01526515137331036,135,132,116,1753999595.3821893
-0.2916112376860926,0.08084412599885316,-0.01501497192337603,135,132,116,1753999595.3821893
-0.2884976179319365,0.08049595014800459,-0.014764681309760774,142,141,124,1753999595.3821893
-0.2853883451727245,0.08014773280854837,-0.014514196074527197,139,133,118,1753999595.3821893
-0.2823903538864354,0.07997364484125302,-0.014439377971965428,137,134,118,1753999595.3821893
-0.2793945353480318,0.0797995154690922,-0.014364441093247637,135,133,123,1753999595.3821893
-0.27640092233438274,0.07962542750179685,-0.014289470098036328,137,134,118,1753999595.3821893
-0.2734095133463149,0.07945133961824363,-0.014214422055637499,134,133,118,1753999595.3821893
-0.27062526590237806,0.07962542750179685,-0.01449116046496185,128,130,121,1753999595.3821893
-0.2678388442113827,0.0797995154690922,-0.014767974719748389,133,138,128,1753999595.3821893
-0.2652509034731859,0.08032182069210159,-0.015396921380396889,129,127,119,1753999595.3821893
-0.26255716304243615,0.08067003803155776,-0.015850052301594697,131,133,124,1753999595.3821893
-0.2595646371480827,0.08049595014800459,-0.01577504326242285,135,142,136,1753999595.3821893
-0.25628316796681744,0.0797995154690922,-0.015171507826206077,139,147,144,1753999595.3821893
-0.2532023554732928,0.07945133961824363,-0.01492007155780467,132,141,134,1753999595.3821893
-0.2500310657479264,0.07892903439523424,-0.01449224165662405,134,142,139,1753999595.3821893
-0.2465850710612979,0.07788442386547334,-0.013535430966320428,132,139,133,1753999595.3821893
-0.2434301775202052,0.07736211864246395,-0.013107028497768292,133,136,135,1753999595.3821893
-0.24064813410467206,0.07753620652601717,-0.013383689940724808,138,144,144,1753999595.3821893
-0.2383162981150598,0.07858081705577813,-0.01454226692423577,136,149,148,1753999595.3821893
-0.23525627497053261,0.07823264120492951,-0.014290104675770132,137,150,147,1753999595.3821893
-0.23211234200312345,0.07771033598192018,-0.013861319455550802,130,145,140,1753999595.3821893
-0.22906214614038198,0.07736211864246395,-0.013608771209633275,129,143,145,1753999595.3821893
-0.22618852497233347,0.07736211864246395,-0.013709120272049347,133,147,149,1753999595.3821893
-0.22339991414784058,0.07753620652601717,-0.013986011053980285,132,147,142,1753999595.3821893
-0.22060914546190127,0.07771033598192018,-0.01426301993038509,97,116,118,1753999595.3821893
-0.19048563451223358,0.02043126095457326,0.04374821782730742,108,127,129,1753999595.3821893
-0.18486413571429575,0.01381542209264347,0.0503738163953088,121,143,144,1753999595.3821893
-0.17900323475663377,0.006503190040408946,0.05770913889955476,93,118,123,1753999595.3821893
-0.17665437376564472,0.006677319496311951,0.0574475617799019,116,135,139,1753999595.3821893
-0.1745386524393006,0.007373712686616685,0.056655595119275814,113,137,139,1753999595.3821893
-0.17218213542652763,0.007547800570169905,0.056393793385742685,48,67,71,1753999595.3821893
-0.17020471613948734,0.008592411099930863,0.05524759290620629,52,71,73,1753999595.3821893
-0.16979256692502234,0.01329311686963408,0.050386079394411254,71,84,83,1753999595.3821893
-0.1670252335387095,0.012596723679329347,0.05100752602700109,87,100,97,1753999595.3821893
-0.16463151610058152,0.012770811562882511,0.05074442522598921,117,143,143,1753999595.3821893
-0.1584259296704643,0.00371757587432453,0.059862942649527906,117,143,145,1753999595.3821893
-0.1482992289039472,-0.015259376660391677,0.07907734732908883,117,42,55,1753999595.3821893
-0.14545002182044248,-0.016652163041001145,0.08041401891305172,119,42,48,1753999595.3821893
-0.14399029232023527,-0.014562941981479338,0.0782087490828044,93,27,34,1753999595.3821893
-0.141964280906757,-0.013866548791174604,0.07741991516136659,71,38,37,1753999595.3821893
-0.14344931839232478,-0.003942832028758558,0.06723895814625402,44,20,22,1753999595.3821893
-0.14402585834616324,0.003891705330227535,0.059180527991728904,23,26,29,1753999595.3821893
-0.14167808298658632,0.004065793213780755,0.05891903152345207,21,24,23,1753999595.3821893
